അതുപോലെ തന്നെ ബെൽഗാം ജില്ലയെച്ചൊല്ലി മഹാരാഷ്ട്രയും കർണ്ണാടകയും തമ്മിൽ ഉള്ള തർക്കം.,Malayalam
"വിവിധ രാഷ്ട്രീയ പ്രശ്നങ്ങളെ കുറിച്ചുള്ള ലേഖനങ്ങൾ, അന്താരാഷ്ട്ര തർക്കങ്ങൾ, അതിർത്തി തർക്കങ്ങൾ, രാഷ്ട്രീയ പാർട്ടികളെക്കുറിച്ചുള്ള ലേഖനങ്ങൾ, എന്നിവയൊക്കെ തർക്ക വിഷയങ്ങൾ ആവാറുണ്ട്.",Malayalam
അനേകം ഉപയോക്താക്കൾ തങ്ങളുടെ കാഴ്ച്ചപ്പാട് അനുസരിച്ച് ലേഖനം മാറ്റി എഴുതുമ്പോൾ പലപ്പൊഴും ഒരാൾ എഴുതിയ കാര്യങ്ങൾ പുതുതായി എഴുതുന്ന ആൾ മായ്ച്ചുകളയാറുമുണ്ട്.,Malayalam
ഇങ്ങനെ വരുമ്പൊൾ വിക്കിപീഡിയയുടെ കാര്യ നിർവ്വാഹകർ ലേഖനത്തിന്റെ നിഷ്പക്ഷത സംരക്ഷിക്കാൻ ശ്രമിക്കുന്നു.,Malayalam
ലേഖനത്തെ തിരുത്തൽ യുദ്ധത്തിൽ നിന്നും സംരക്ഷിക്കേണ്ട ചുമതലയും പലപ്പോഴും ഇവർക്കാണ്.,Malayalam
വിക്കിപീഡിയക്കായി സേവനങ്ങൾ ചെയ്യാൻ സന്നദ്ധരായവരെ പൊതുവേ വിക്കിപീഡിയർ എന്നു വിളിക്കുന്നു.,Malayalam
ഇവരുടെ സമൂഹത്തെ വിക്കിസമൂഹമെന്നും പറയുന്നു.,Malayalam
"വിക്കിപീഡിയ എന്താണെന്ന വ്യക്തമായ അവബോധത്തോടെ സേവനങ്ങൾ ചെയ്യുകയും വിജ്ഞാനതൃഷ്ണയും, അറിവു പങ്ക് വെക്കാനുള്ള മനസ്സും, പരസ്പരബഹുമാനവും ഉള്ള സ്വതന്ത്ര സമൂഹമാണ്
വിക്കിപീഡിയരുടേത്.",Malayalam
വിക്കിപീഡിയയിൽ രജിസ്റ്റർ ചെയ്യുന്നതിലൂടെയാണ് വിക്കിപീഡിയരുടെ എണ്ണം കണക്കാക്കുന്നത്.,Malayalam
"മലയാളത്തില് ഇതുവരെ 1,46,395  ഔദ്യോഗിക വിക്കിപീഡിയരുണ്ട്.",Malayalam
എന്നിരുന്നാലും വിക്കിപീഡിയയിൽ രജിസ്റ്റർ ചെയ്യാത്ത വിക്കിപീഡിയരും കുറവല്ല.,Malayalam
"സാധാരണ മനുഷ്യർക്കിടയിൽ അവരിലൊരാളായി, അവർ ചെയ്യുന്ന പണികളിലേതെങ്കിലും ചെയ്താണ് വിക്കിപീഡിയരുടെ ജീവിതവും മുന്നോട്ടുപോകുന്നത്.",Malayalam
എന്നാൽ ഇന്റർനെറ്റുമായി ബന്ധപ്പെടുത്തിയ കമ്പ്യൂട്ടർ ലഭിച്ചാൽ ഇവർ വിക്കിപീഡിയരായി മാറുന്നു.,Malayalam
"തങ്ങൾ ചെയ്യുന്നതും വിക്കിപീഡിയക്ക് നല്കുന്നതുമായ എന്തും മറ്റു വിക്കിപീഡിയർക്കോ, വിക്കിപീഡിയയുടെ വായനക്കാർക്കോ സ്വതന്ത്രമായി ഉപയോഗിക്കാനുള്ള അനുവാദം വിക്കിപീഡിയർ നല്കിയിരിക്കുന്നു.",Malayalam
പലതുള്ളി പെരുവെള്ളം എന്ന തത്ത്വത്തിലാണ് വിക്കിപീഡിയർ വിശ്വസിക്കുന്നത്.,Malayalam
റാണിയില്ലാത്ത ഉറുമ്പുകൂട്ടത്തെ പോലെയാണിവർ.,Malayalam
"ചിലർ വിക്കിപീഡിയക്കായി ലേഖനങ്ങൾ എഴുതുന്നു, ചിലർ പുതിയതായി സമൂഹത്തിൽ ചേരുന്നവരെ സ്വാഗതം ചെയ്യുന്നു, ചിലർ തെറ്റുകൾ തിരുത്തുന്നു, ചിലർ ചിത്രങ്ങൾ ചേർക്കുന്നു, ചിലർ ലേഖനങ്ങളെ തമ്മിൽ ബന്ധിപ്പിക്കുന്നു.",Malayalam
അങ്ങനെ അങ്ങനെ നാനാവിധ ജോലികൾ വിക്കിപീഡിയർ ചെയ്യുന്നു .,Malayalam
"വിക്കിപീഡിയർക്ക് പോലീസോ, കോടതിയോ, ഒരു കെട്ടുറപ്പുള്ള നിയമസംഹിതയോ ഇല്ല.",Malayalam
തങ്ങളുടെ പ്രവർത്തനങ്ങളിൽ ചിലപ്പോൾ അവർ തമ്മിൽ ആശയസംഘട്ടനങ്ങൾ സൃഷ്ടിക്കാറുണ്ടെങ്കിലും അവർ അത് സമവായത്തിലൂടെ പരിഹരിക്കുന്നു.,Malayalam
വിക്കിപീഡിയയിൽ വിക്കിപീഡിയർക്കായുള്ള താളുകളിൽ ഇവരെ പരിചയപ്പെടാം.,Malayalam
ഇത്തരം താളുകളിൽ ചെറുപെട്ടികളിൽ (user box) ഉപയോഗിച്ച് സ്വന്തം ശൈലി വെളിപ്പെടുത്തുന്നു എന്നത് ഇവരുടെ മറ്റൊരു പ്രത്യേകതയാണ്.,Malayalam
വിക്കിപീഡിയരിൽ ചിലരെ കാര്യനിർവ്വാഹകർ (സിസോപ്പുകൾ) ആയി തിരഞ്ഞെടുക്കുന്നു.,Malayalam
വിക്കിപീഡിയയിൽ ഉണ്ടായേക്കാവുന്ന ചപ്പും ചവറും എടുത്തുമാറ്റുക എന്നതാണ് കാര്യനിർവ്വാഹകരുടെ പ്രധാന ജോലി.,Malayalam
"തങ്ങളുടെ ഇടയിൽ നുഴഞ്ഞുകയറിയിട്ടുണ്ടായേക്കാവുന്ന വിക്കിവിരുദ്ധരെ ഭയന്ന്, സമൂഹത്തിന് നേരിട്ട് തിരുത്താൻ കഴിയാത്ത രീതിയിലേക്ക് നിർദ്ദേശിച്ചിട്ടുള്ള താളുകളിൽ മാറ്റം വരുത്തുവാൻ വിക്കിപീഡിയർ കാര്യനിർവ്വാഹകരെ നിയോഗിച്ചിരിക്കുന്നു.",Malayalam
ഇത്തരം ആൾക്കാരെ കണ്ടെത്തിയാൽ അവരെ തിരുത്തലുകൾ വരുത്തുന്നതിൽ നിന്നു തടയേണ്ട ചുമതലയും കാര്യനിർവ്വാഹർക്കുണ്ട്.,Malayalam
ഒരേ സമയം വിക്കിസമൂഹത്തിന്റെ പടയാളികളും തൂപ്പുകാരുമാണ് കാര്യനിർവ്വാഹകർ.,Malayalam
അതിനുപുറമേ സാധാരണ വിക്കിപീഡിയർ ചെയ്യുന്നതെന്തും ഇവരും ചെയ്യുന്നു.,Malayalam
സാധാരണ വിക്കിപീഡിയരേയും സിസോപ്പുകളേയും അപേക്ഷിച്ച് ജോലിഭാരം കൂടിയ ഉപവിഭാഗമാണ് ബ്യൂറോക്രാറ്റുകൾ.,Malayalam
ഇവരേയും മറ്റു വിക്കിപീഡിയർ തിരഞ്ഞെടുക്കുന്നതാണ്.,Malayalam
"വൃത്തിയാക്കൽ, തങ്ങളുടെ സൃഷ്ടികളേയും മറ്റും സംരക്ഷിക്കുക, എന്നീ ജോലികൾക്കു പുറമേ വിക്കിപീഡിയർ നിയോഗിക്കുന്ന സിസോപ്പുകളേയും മറ്റു ബ്യൂറോക്രാറ്റുകളേയും അത്തരത്തിൽ മാറ്റുക, വിക്കിപീഡിയയുടെ സ്രോതസ്സ് രൂപത്തിൽ എന്തെങ്കിലും മാറ്റം വരുത്തുക എന്നീ കാര്യങ്ങളും ബ്യൂറോക്രാറ്റുകൾ ചെയ്യുന്നു.",Malayalam
ദുരുദ്ദേശ്യത്തോടുകൂടി വിക്കിപീഡിയയിൽ മോശമായ തിരുത്തലുകൾ നടത്തുന്നതിനാണ് വാൻഡലിസം എന്നുപറയുക.,Malayalam
"ആർക്കും വിക്കിപീഡിയയിൽ എഴുതാവുന്നതുകൊണ്ട് നല്ല ലേഖനങ്ങൾ ചില ഉപയോക്താക്കൾ വന്ന് പാടേ മായ്ച്ചുകളയുന്നതും, പരസ്പരബന്ധമില്ലാത്ത കാര്യങ്ങളും തമാശകളും എഴുതിവെക്കുന്നതും, ലേഖനങ്ങളിൽ അശ്ലീല ചിത്രങ്ങൾ ചേർക്കുന്നതും ഒക്കെ വാൻഡലിസത്തിന് ഉദാഹരണമാണ്.",Malayalam
വാൻഡലിസം കാണിക്കുന്ന ഉപയോക്താവിന് അങ്ങനെ ചെയ്യരുത് എന്ന് മറ്റു വിക്കിപീഡിയർ താക്കീതു കൊടുക്കുന്നു.,Malayalam
താക്കീതുകൾ കേൾക്കാതെ വീണ്ടും ദുഷ്:പ്രവൃത്തി തുടരുകയാണെങ്കിൽ ഈ ഉപയോക്താവിനെ ഏതെങ്കിലും അഡ്മിന്മാർ വീണ്ടും തിരുത്തുകൾ നടത്തുന്നതിൽ നിന്നും തടയുന്നു.,Malayalam
പലപ്പോഴും പുതിയ ഉപയോക്താക്കൾ തങ്ങൾക്ക് തിരുത്തലുകൾ വരുത്താൻ പറ്റുമോ എന്ന് പരീക്ഷിച്ചുനോക്കാൻ താളുകളിൽ അർത്ഥമില്ലാത്ത തിരുത്തലുകൾ നടത്തി നോക്കാറുണ്ട്.,Malayalam
ഇത് വാൻഡലിസം അല്ല.,Malayalam
മറ്റ് വിക്കിപീഡിയർ സാധാരണയായി ഇത്തരം തിരുത്തലുകളോട് സഹിഷ്ണുക്കൾ ആണ്.,Malayalam
വിക്കിപീഡിയയിൽ ഉപയോക്താക്കൾക്ക് ലോഗിൻ ചെയ്ത് തിരുത്തലുകൾ നടത്താൻ സൗകര്യമുണ്ട്.,Malayalam
"കൂടുതലും വാൻഡലിസം
വരുന്നത് ലോഗിൻ ചെയ്യാത്ത ഉപയോക്താക്കളിൽ നിന്നാണ് (അജ്ഞാത ഉപയോക്താക്കൾ എന്ന് ഇവരെ വിളിക്കുന്നു).",Malayalam
വാൻഡലിസം തടയുവാനായി അജ്ഞാത ഉപയോക്താക്കൾക്ക് വിക്കിപീഡിയയിൽ ചിത്രങ്ങൾ ചേർക്കാനോ പുതിയ ലേഖനങ്ങൾ തുടങ്ങുവാനോ ഉള്ള അനുമതി ഇല്ല[അവലംബം ആവശ്യമാണ്].,Malayalam
എന്നാൽ ഇവർക്ക് ഉള്ള ലേഖനങ്ങളിൽ തിരുത്തലുകൾ നടത്തുവാനും ലേഖനങ്ങൾ മെച്ചപ്പെടുത്തുവാനും സാധിക്കും.,Malayalam
പല ഉപയോക്താക്കളും ലോഗിൻ ചെയ്യാതെ തിരുത്തലുകൾ നടത്തുവാൻ ഇഷ്ടപ്പെടുന്നു.,Malayalam
വിക്കിപീഡിയ ഇവരെ തടയുന്നില്ല.,Malayalam
വിക്കിപീഡിയയിൽ പ്രശ്നങ്ങളൊന്നും ഇല്ലെന്നല്ല.,Malayalam
ചിലപ്പോഴെല്ലാം ചില സാമൂഹ്യവിരുദ്ധർ സത്യവിരുദ്ധമായ വസ്തുതകളും സ്വകാര്യലാഭത്തിനു വേണ്ടി പരസ്യപ്രചരണമോ ചില താളുകളിൽ കൂട്ടിച്ചേർത്തെന്നുവരും.,Malayalam
എന്നാലും ആ താളുകൾ‍ ശ്രദ്ധിക്കുന്നവർ അവയെല്ലാം പെട്ടെന്നുതന്നെ മാച്ചു കളയുന്നു.,Malayalam
ഇംഗ്ലീഷ് വിക്കിപീഡിയ ഇത്തരം പ്രശ്നങ്ങളിൽ നിന്നു പൂർവ്വസ്ഥിതിയിലെത്തുവാൻ എത്ര സമയം എടുക്കുന്നു എന്നറിയുവാൻ വിക്കിമീഡിയ ഓർഗനൈസേഷൻ ഒരു ടെസ്റ്റു നടത്തി.,Malayalam
അഞ്ചുമിനിറ്റിനുള്ളിൽ അനാശാസ്യമായ എഡിറ്റുകളെല്ലാം പൂർവ്വസ്ഥിതിയിലായി.,Malayalam
ഒരു വലിയ സന്നദ്ധസമൂഹം ഇതിനു പിന്നിലുണ്ടെങ്കിലേ ഇതൊക്കെ സാധ്യമാ‍വുകയുള്ളൂ.,Malayalam
എന്നാൽ അതൊട്ട്‌ അപ്രാപ്യമല്ല താനും.,Malayalam
ഇംഗ്ലീഷ് വിക്കിപീഡിയ കാണിച്ചു തരുന്നതതാണ്.,Malayalam
പണ്ഡിതനും പാമരനും സംഭാവന ചെയ്യാനും രണ്ടു പേർക്കും ഒരേ പരിഗണനയും കിട്ടുന്ന ഒരു സംവിധാനം ആണ് വിക്കിപീഡിയയിൽ.,Malayalam
ഓണത്തെപ്പറ്റി പത്തുവാചകം എഴുതാൻപോരുന്നവരാ‍യാൽ വിക്കിയിലേക്കും എന്തെങ്കിലും ഒക്കെ സംഭാവന ചെയ്യാം.,Malayalam
സ്കൂൾ കുട്ടികൾ മുതൽ ശാസ്ത്രജ്ഞന്മാർ വരെ വിക്കിപീഡിയയിൽ എഴുതുന്നുണ്ട്.,Malayalam
വിക്കിഎഴുതുന്നതെല്ലാം പെർഫക്റ്റാവണം എന്ന വാശി ആർക്കും വേണ്ട; പുറകേ വരുന്നവർ തിരുത്തിക്കോളും അല്ലെങ്കിൽ കൂട്ടിച്ചേർത്തോളും എന്ന അവബോധം വിക്കിയിൽ എഴുതുന്ന സാധാരണ ഉപയോക്താക്കൾക്ക് വലിയൊരാത്മവിശ്വാസം നൽകുന്നുണ്ട്‌.,Malayalam
ഒരു പ്രൈമറി സ്ക്കൂൾ ടീച്ചർ അവരുടെ സ്കൂളിനെ പറ്റിയെഴുതുന്നു; പ്രൈമറി വിദ്യാ‍ഭ്യാസത്തിന്റെ വിവിധഘട്ടങ്ങളെ പറ്റിയെഴുതുന്നു.,Malayalam
ഒരു ബാങ്ക്‌ ജീവനക്കാരൻ ബാങ്കിങ് മേഖലയെ കുറിച്ചും സ്വന്തം ബാങ്കിന്റെ ചരിത്രവും; ഒരു ഡിഗ്രിവിദ്യാർത്ഥി അവൻ പഠിക്കുന്ന വിഷയത്തിലെ ചില വാക്കുകൾ എന്താണെന്ന്‌ നിർവ്വചിക്കുന്നു.,Malayalam
പാർട്ടിപ്രവർത്തകൻ നേതാക്കന്മാരുടെ ജീവിതരേഖ കുറിക്കുന്നു.,Malayalam
"ഒരു
വീട്ടമ്മ അന്നുകണ്ട സിനിമ ആരുണ്ടാക്കി, അഭിനയിക്കുന്നവരാരെല്ലാം എന്നെഴുതുന്നു.",Malayalam
ഒരു കർഷകൻ കൃഷിയെപറ്റിയുള്ള അനേകം നാട്ടറിവുകൾ പങ്കുവയ്ക്കുന്നു... അങ്ങനെ അങ്ങനെ അനേകം ചെറുതുള്ളികൾ ചേർന്നൊരു പെരുമഴയാവുകയാണ്.,Malayalam
"2001 , ജനുവരി 15-നു ഇംഗ്ലീഷിലാണ് ആദ്യ വിക്കിപീഡിയ തുടങ്ങുന്നത്.",Malayalam
2001 മാർച്ച് 16നു ആരംഭിച്ച ജർമ്മൻ ഭാഷയിലുള്ള വിക്കിപീഡിയയാണ് രണ്ടാമത്തെ വിക്കിപീഡിയ.,Malayalam
"തുടർന്നുള്ള മാസങ്ങളിൽ ഫ്രഞ്ച്, ചൈനീസ്, ഡച്ച്, ഹീബ്രു, ഇറ്റാലിയൻ, റഷ്യൻ തുടങ്ങിയ ഭാഷകളിൽ വിക്കിപീഡിയ ആരംഭിച്ചു.",Malayalam
വർഷം ഒന്നു കഴിഞ്ഞ് 2002 പകുതി ആയിട്ടും ഒരു ഇന്ത്യൻ ഭാഷയിൽ പോലും വിക്കി ആരംഭിക്കാനുള്ള ശ്രമങ്ങൾ‍ ഉണ്ടായില്ല.,Malayalam
"ഈ വഴിക്കുള്ള ആദ്യത്തെ ശ്രമം ഉണ്ടായത് 2002 ജൂൺ മാസത്തിൽ പഞ്ചാബി, അസ്സാമീസ്, ഒറിയ ഭാഷകളിൽ ഉള്ള വിക്കിപീഡിയ ആരംഭിച്ചപ്പോഴാണ്.",Malayalam
പക്ഷേ ഇന്ത്യൻ ഭാ‍ഷകളിലെ ആദ്യത്തെ വിക്കിപീഡിയകളായ ഇവ മൂന്നും ഇപ്പോൾ നിർജീവമാണ്.,Malayalam
ഈ മൂന്നു വിക്കിപീഡിയകളിലും ലേഖനങ്ങളുടെ എണ്ണം ഇപ്പോഴും 10000-ൽ താഴെയാണ്.,Malayalam
ഈ മൂന്നു ഭാഷകൾ കഴിഞ്ഞാൽ വേറൊരു ഇന്ത്യൻ ഭാഷയിൽ വിക്കിപീഡിയ ആരംഭിക്കുന്നത് മലയാളത്തിലാണ്.,Malayalam
"മലയാളത്തിനു ശേഷം 2003-ഫെബ്രുവരിയിൽ‍ ബീഹാറി, മെയ് 2003-നു മറാഠി, ജൂൺ 2003-നു കന്നഡ, ജൂലൈ 2003-നു ഹിന്ദി, സെപ്റ്റംബർ 2003-നു തമിഴ്, ഡിസംബർ 2003-നു തെലുഗ്, ഗുജറാത്തി, ജനുവരി 2004-നു ബംഗാളി എന്നിങ്ങനെ വിവിധ ഇന്ത്യൻ ഭാഷകളിൽ ഉള്ള വിക്കിപീഡിയകൾ ആരംഭിച്ചു.",Malayalam
വിക്കിപീഡിയ സ്ഥാപിതമായതും ക്രിയേറ്റീവ് കോമൺസ്  വെബ്സൈറ്റ് രജിസ്റ്റർ ചെയ്തതുമായ ജനുവരി 15 വിക്കിപീഡിയ ദിനമായി ആചരിക്കുന്നു.,Malayalam
വിക്കിപീഡിയ പ്രവർത്തകർ ജനുവരി 15 ന് വിക്കിപീഡിയയെ കുറിച്ച് ചർച്ച ചെയ്യുന്നു.,Malayalam
വിക്കിപീഡിയ എഡിറ്റർമാർ തങ്ങൾ കഴിഞ്ഞ വർഷം വിക്കിപീഡിയയിൽ ചെയ്ത കാര്യങ്ങളും അടുത്ത വർഷം വിക്കിപീഡിയയിൽ വിവരങ്ങൾ പങ്കിടാൻ താല്പര്യമുള്ള പുതുമുഖങ്ങൾക്ക് നല്കേണ്ട പരിശീലനങ്ങളെക്കുറിച്ചും കർമ്മ പദ്ധതികൾരൂപീകരിക്കുന്നു.,Malayalam
[14] വസ്തുതകളിലൂന്നിയുള്ള നിർമ്മാണ-പഠന വ്യവസ്ഥിതിയാണ് കൃത്രിമബുദ്ധിയുടെ ഒരു ശാഖയായ യന്ത്രപഠനം അഥവാ മെഷീൻ ലേർണിങ്(Machine Learning).,Malayalam
അമേരിക്കക്കാരനായ കമ്പ്യൂട്ടർ ഗെയിം നിർമാതാവും ആർട്ടിഫിഷ്യൽ ഇന്റലിജൻസ് വിദഗ്ദ്ധനുമായ ആർതർ സാമുവൽ ആണ് ഈ പേരിന്റെ ഉപജ്ഞാതാവ്.,Malayalam
അപ്പോൾ 1959ൽ അദ്ദേഹം  ഐ ബി എമ്മിൽ എഞ്ചിനിയർ ആയി ജോലി ചെയ്യുകയായിരുന്നു.,Malayalam
"ഇതിലൂടെ കമ്പ്യൂട്ടറുകളെ, നേരിട്ടുള്ള നിർദ്ദേശങ്ങൾ വഴിയല്ലാതെ, ഉദാഹരണങ്ങൾ മാത്രം ഉപയോഗിച്ച് പരിശീലിപ്പിക്കുകയും അത് വഴി തീരുമാനങ്ങളിലെത്താൻ പ്രാപ്തിയാക്കുകയും ചെയ്യുന്നു.",Malayalam
"ഉദാഹരണത്തിന്, ഇമെയിൽ സന്ദേശങ്ങളിൽ നിന്ന് പാഴ്‌മെയിലുകളെയും അല്ലാത്തവയെയും തിരിച്ചറിയാൻ യന്ത്രപഠന സമ്പ്രദായത്തെ പരിശീലിപ്പിക്കുകയാണെങ്കിൽ, പുതുതായി വരുന്ന മെയിൽ സന്ദേശങ്ങളെ പാഴ്‌മെയിലാണോയെന്ന് പരിശോധിച്ച് തരംതിരിക്കാൻ ഇതിലൂടെ സാധിക്കുന്നു.",Malayalam
സാമാന്യവത്കരണത്തെയും പ്രതിപാദനത്തെയും അടിസ്ഥാനമാക്കിയാണ് യന്ത്രപഠന വ്യവസ്ഥിതിയുടെ കാമ്പ് നിലനിൽക്കുന്നത്.,Malayalam
ദത്തവിവര മാതൃകാ ചിത്രീകരണവും ഈ മാതൃകകളിൽ നിന്നും വിലയിരുത്തപ്പെട്ട പ്രവൃത്തികളും എല്ലാ യന്ത്രപഠന വ്യവസ്ഥിതികളുടെയും ഭാഗമാണ്.,Malayalam
ഇതുവരെ കാണാത്ത ദത്തവിവര മാതൃകയിൽപ്പോലും നടപ്പിലാക്കാമെന്ന സവിശേഷതയാണ് സാമാന്യവത്കരണം; ഇത് സാധ്യമാക്കുന്ന അവസ്ഥകളെ കണക്കുകൂട്ടൽ പഠന സിദ്ധാന്ത ശാഖയുടെ ആണിക്കല്ലായി കണക്കാക്കാം.,Malayalam
യന്ത്രപഠനത്തെ ആസ്പദമാക്കി പ്രവർത്തിക്കുന്ന ധാരാളം മേഖലകളുണ്ട്.,Malayalam
"ഉദാഹരണമായി, ഓപ്റ്റിക്കൽ ക്യാരക്റ്റർ രെക്കഗ്നിഷൻ സാങ്കേതികവിദ്യയിൽ പ്രിന്റ് ചെയ്തിരിക്കുന്ന ചിഹ്നങ്ങളെയും അക്ഷരങ്ങളെയും മുൻ മാതൃകകളെ അടിസ്ഥാനമാക്കി യാന്ത്രികമായാണ് വായിച്ച് മനസ്സിലാക്കുന്നത്, ഇത് സാധ്യമാക്കിയത് യന്ത്രപഠനമാണ്.",Malayalam
യന്ത്രപഠനം പ്രധാനമായും മൂന്ന് തരത്തിലാണുള്ളത്.,Malayalam
മാർഗദർശിത യന്ത്രപഠനത്തിൽ മുൻപുള്ള ഉദാഹരണങ്ങളിലെ ഇൻപുട്ട് ഔട്പുട്ട് ബന്ധങ്ങൾ യന്ത്രത്തിൻറെ പരിശീലന ഘട്ടത്തിൽ ലഭ്യമായിരിക്കണം.,Malayalam
വിവരത്തെ പല വിഭാഗങ്ങളായ് വേർതിരിക്കുന്നത് ഈ തത്ത്വം പ്രയോഗിച്ചുകൊണ്ടാണ്.,Malayalam
സ്വയംചലിത യന്ത്രപഠനത്തിലാകട്ടെ ഇൻപുട്ടുകൾ മാത്രം ഉപയോഗിച്ചുകൊണ്ട് ഭാവിയിലെ ഔട്പുട്ട് മൂല്യം അല്ലെങ്കിൽ ഇൻപുട്ട് ഔട്പുട്ട് ബന്ധത്തെക്കുറിച്ച് അറിയാൻ സാധിക്കുന്നു.,Malayalam
ക്ലസ്റ്ററിംഗ് ഈ ഗണത്തിൽപ്പെടുന്നു.,Malayalam
ഒറ്റ നോട്ടത്തിൽ ഒരു ബന്ധവും തോന്നാൻ ഇടയില്ലാത്ത വിവര മാനദണ്ഡങ്ങളെ ചേർത്ത് സാമ്യതയുള്ളവയെ കൂട്ടങ്ങളായി വകതിരിക്കാൻ ക്ലസ്റ്ററിംഗിലൂടെ കഴിയും.,Malayalam
ചുവടുവപ്പ് യന്ത്രപഠനം കൃത്രിമ ബുദ്ധിയുടെ ഒരു പ്രമുഖ വശമാണ്.,Malayalam
ഓരോ ഘട്ടത്തിലും അപ്പപ്പോഴത്തെ മാനദണ്ഡങ്ങൾ വിലയിരുത്തി അടുത്ത നീക്കം ഏറ്റവും ദക്ഷതയോടെ തിരഞ്ഞെടുക്കാൻ യന്ത്രത്തെ പരിശീലിപ്പിക്കുക എന്നതാണ് ഇതിനു പിന്നിലെ തത്ത്വം.,Malayalam
"കളികൾ, ഓൺലൈൻ' പരീക്ഷകൾ, സ്വയംചലിത വാഹന നിർമ്മാണം എന്നീ മേഖലകളിൽ ചുവടുവപ്പ് യന്ത്രപഠനത്തിനു ഏറെ പ്രാധാന്യമുണ്ട്.",Malayalam
പ്രധാനമായും ആറ് ഘടകങ്ങളാണ് ഒരു യന്ത്രപഠന സങ്കേതത്തിൽ ഉണ്ടാവുക ഒരു യന്ത്രപഠന മാതൃകയെ പരിശീലിപ്പിക്കാൻ വലിയ അളവിലുള്ള വിവരം (ഡാറ്റ) ആവശ്യമാണ്.,Malayalam
വിവരം (ഡാറ്റാ) ലഭ്യമല്ലെങ്കിൽ യന്ത്രപഠനം സാധ്യമല്ല.,Malayalam
"ഇന്റർനെറ്റിലും മറ്റും ലഭ്യമായ, ദിവസേന വർദ്ധച്ചുകൊണ്ടിരിക്കുന്ന ഡാറ്റയാണ് ഒരർത്ഥത്തിൽ യന്ത്രപഠനം സാധ്യമാക്കുന്നത്.",Malayalam
ധാരാളം വിവരങ്ങൾ (ഡാറ്റ) ലഭ്യമായാൽ അതിൽ നിന്ന് എന്ത് കർത്തവ്യമാണ് നാം നിർവഹിക്കാൻ പോവുന്നത് എന്ന് മുൻകൂട്ടി തീരുമാനിക്കേണ്ടതുണ്ട്.,Malayalam
"ഉദാഹരണത്തിന് സ്താനാർബുദം ഉണ്ടോ എന്ന് പരിശോധിച്ച ആയിരം രോഗികളുടെ പ്രായം, ട്യൂമറിന്റെ വലിപ്പം അർബുദം ആയിരുന്നോ അല്ലയോ എന്നൊക്കെ ഉള്ള ഡാറ്റ ഉണ്ടെന്ന് കരുതുക.",Malayalam
"പുതിയ ഒരാളുടെ പ്രായം, ട്യൂമറിന്റെ വലിപ്പം എന്നിവ തന്നാൽ അയാൾക്ക് ക്യാൻസർ ഉണ്ടോ ഇല്ലയോ എന്ന് പ്രവചിക്കുകയാകാം ഒരു യന്ത്രപഠന കർത്തവ്യം (Machine Learning Task).",Malayalam
ഇൻപുട്ടിൽ നിന്ന് ഔട്ട്പുട്ടിലേക്കുള്ള ഒരു സങ്കീർണ്ണമായ ഗണിത സമവാക്യം കണ്ടെത്തുകയാണ് യന്ത്രപഠനം ചെയ്യുന്നത്.,Malayalam
"ഈ ഗണിത സമവാക്യത്തിന്റെ സങ്കീർണ്ണത എത്രത്തോളമാവണം, ഏത് മാതൃകയിലുള്ള ഗണിത സമവാക്യം വേണം എന്നതൊക്കെ ഇവിടെ തീരുമാനിക്കപ്പെടുന്നു.",Malayalam
ഉദാഹരണത്തിന് മാതൃ ഒരു രേഖീയസമവാക്യമായിരിക്കണോ (Linear Equation) അതോ ബഹുപദമായിരിക്കണോ (Polynomial) എന്ന് തീരുമാനിക്കപ്പെടുന്നു.,Malayalam
മാതൃക (ഗണിത സമവാക്യത്തിന്റെ മാതൃക) തീരുമാനിച്ച് കഴിഞ്ഞാൽ സമവാക്യത്തിലെ ഗുണാങ്കങ്ങൾ (Parameters) കണ്ടുപിടിക്കലാണ് അടുത്തത്.,Malayalam
"ഗുണാങ്കങ്ങൾക്ക് ആകസ്‌മിക (Random) വിലകൾ നൽകി, വിലകൾക്ക് ചെറിയ മാറ്റങ്ങൾ വരുത്തി പഠനത്തിന് ലഭ്യമായ വിവരങ്ങളലൂടെ കൂടതൽ മെച്ചപ്പെട്ട ഗൂണാങ്കങ്ങളിൽ എത്തിച്ചേരുകയാണ് വേണ്ടത്.",Malayalam
ഇത് സാധിക്കണമെങ്കിൽ നമുക്ക് എത്തിച്ചേരേണ്ട ഉത്തരവും നിലവിൽ പ്രവചിക്കുന്ന ഉത്തരവും തമ്മിലുള്ള അന്തരം നിർവചിക്കണം.,Malayalam
ഈ നിർവചനത്തെയാണ് നഷ്ടം (Loss) എന്ന് വിളിക്കുന്നത്.,Malayalam
"വർഗ്ഗ ശരാശരി നഷ്ടം ( Mean Squared Error), ക്രോസ്സ് എൻട്രോപ്പി ലോസ്സ് (Cross Entropy Loss) എന്നിവയാണ് പൊതുവായി ഉപയോഗിക്കുന്നത്.",Malayalam
ലഭ്യമായ വിവരങ്ങളിലൂടെ ഗണിത സമവാക്യത്തിലെ ഗുണാങ്കങ്ങളുടെ പറ്റുന്നതിൽ ഏറ്റവും മെച്ചപ്പെട്ട വിലകൾ കണ്ടെത്തുന്ന ഘട്ടമാണിത്.,Malayalam
